key,value
263952000,11.071
263955600,10.486
263959200,9.968
263962800,9.554
263966400,9.272
263970000,9.142
263973600,9.173
263977200,9.364
263980800,9.701
263984400,10.164
263988000,10.719
263991600,11.331
263995200,11.958
263998800,12.557
264002400,13.088
264006000,13.515
264009600,13.809
264013200,13.951
264016800,13.931
264020400,13.751
264024000,13.423
264027600,12.97
264031200,12.423
264034800,11.819
264038400,11.201
264042000,10.611
264045600,10.088
264049200,9.671
264052800,9.386
264056400,9.255
264060000,9.286
264063600,9.478
264067200,9.819
264070800,10.285
264074400,10.846
264078000,11.463
264081600,12.095
264085200,12.699
264088800,13.234
264092400,13.665
264096000,13.962
264099600,14.105
264103200,14.085
264106800,13.903
264110400,13.572
264114000,13.115
264117600,12.563
264121200,11.954
264124800,11.331
264128400,10.735
264132000,10.208
264135600,9.787
264139200,9.5
264142800,9.367
264146400,9.399
264150000,9.593
264153600,9.936
264157200,10.406
264160800,10.972
264164400,11.594
264168000,12.231
264171600,12.84
264175200,13.38
264178800,13.815
264182400,14.114
264186000,14.258
264189600,14.238
264193200,14.054
264196800,13.72
264200400,13.259
264204000,12.703
264207600,12.089
264211200,11.46
264214800,10.859
264218400,10.328
264222000,9.903
264225600,9.613
264229200,9.48
264232800,9.511
264236400,9.707
264240000,10.053
264243600,10.527
264247200,11.097
264250800,11.725
264254400,12.367
264258000,12.982
264261600,13.526
264265200,13.964
264268800,14.266
264272400,14.411
264276000,14.39
264279600,14.205
264283200,13.868
264286800,13.403
264290400,12.842
264294000,12.223
264297600,11.589
264301200,10.983
264304800,10.447
264308400,10.019
264312000,9.727
264315600,9.592
264319200,9.624
264322800,9.821
264326400,10.17
264330000,10.648
264333600,11.223
264337200,11.855
264340800,12.503
264344400,13.122
264348000,13.671
264351600,14.113
264355200,14.417
264358800,14.563
264362400,14.542
264366000,14.355
264369600,14.016
264373200,13.547
264376800,12.981
264380400,12.357
264384000,11.718
264387600,11.107
264391200,10.567
264394800,10.134
264398400,9.84
264402000,9.704
264405600,9.736
264409200,9.935
264412800,10.287
264416400,10.768
264420000,11.348
264423600,11.985
264427200,12.638
264430800,13.262
264434400,13.816
264438000,14.261
264441600,14.567
264445200,14.715
264448800,14.693
264452400,14.505
264456000,14.163
264459600,13.69
264463200,13.119
264466800,12.49
264470400,11.846
264474000,11.23
264477600,10.686
264481200,10.25
264484800,9.953
264488400,9.816
264492000,9.848
264495600,10.048
264499200,10.403
264502800,10.889
264506400,11.472
264510000,12.115
264513600,12.773
264517200,13.402
264520800,13.96
264524400,14.408
264528000,14.717
264531600,14.865
264535200,14.844
264538800,14.654
264542400,14.309
264546000,13.832
264549600,13.257
264553200,12.623
264556800,11.973
264560400,11.353
264564000,10.804
264567600,10.365
264571200,10.066
264574800,9.928
264578400,9.96
264582000,10.162
264585600,10.519
264589200,11.008
264592800,11.596
264596400,12.244
264600000,12.907
264603600,13.541
264607200,14.103
264610800,14.555
264614400,14.866
264618000,15.016
264621600,14.994
264625200,14.802
264628800,14.455
264632400,13.974
264636000,13.395
264639600,12.756
264643200,12.101
264646800,11.475
264650400,10.922
264654000,10.48
264657600,10.178
264661200,10.039
264664800,10.072
264668400,10.275
264672000,10.635
264675600,11.128
264679200,11.72
264682800,12.373
264686400,13.041
264690000,13.68
264693600,14.246
264697200,14.701
264700800,15.014
264704400,15.165
264708000,15.143
264711600,14.95
264715200,14.599
264718800,14.115
264722400,13.531
264726000,12.887
264729600,12.228
264733200,11.597
264736800,11.04
264740400,10.594
264744000,10.29
264747600,10.15
264751200,10.183
264754800,10.387
264758400,10.75
264762000,11.247
264765600,11.844
264769200,12.501
264772800,13.174
264776400,13.817
264780000,14.388
264783600,14.846
264787200,15.162
264790800,15.314
264794400,15.291
264798000,15.097
264801600,14.744
264805200,14.256
264808800,13.667
264812400,13.019
264816000,12.354
264819600,11.719
264823200,11.157
264826800,10.708
264830400,10.402
264834000,10.26
264837600,10.293
264841200,10.499
264844800,10.865
264848400,11.365
264852000,11.966
264855600,12.628
264859200,13.306
264862800,13.954
264866400,14.529
264870000,14.991
264873600,15.309
264877200,15.461
264880800,15.439
264884400,15.243
264888000,14.887
264891600,14.396
264895200,13.803
264898800,13.149
264902400,12.479
264906000,11.84
264909600,11.274
264913200,10.821
264916800,10.513
264920400,10.37
264924000,10.404
264927600,10.611
264931200,10.979
264934800,11.483
264938400,12.089
264942000,12.755
264945600,13.438
264949200,14.091
264952800,14.669
264956400,15.134
264960000,15.454
264963600,15.608
264967200,15.585
264970800,15.388
264974400,15.029
264978000,14.535
264981600,13.937
264985200,13.279
264988800,12.604
264992400,11.96
264996000,11.39
264999600,10.934
265003200,10.624
265006800,10.48
265010400,10.514
265014000,10.723
265017600,11.093
265021200,11.6
265024800,12.21
265028400,12.882
265032000,13.569
265035600,14.226
265039200,14.809
265042800,15.277
265046400,15.599
265050000,15.754
265053600,15.731
265057200,15.532
265060800,15.171
265064400,14.673
265068000,14.071
265071600,13.408
265075200,12.729
265078800,12.08
265082400,11.506
265086000,11.047
265089600,10.734
265093200,10.589
265096800,10.623
265100400,10.833
265104000,11.206
265107600,11.717
265111200,12.331
265114800,13.007
265118400,13.7
265122000,14.361
265125600,14.948
265129200,15.419
265132800,15.743
265136400,15.899
265140000,15.876
265143600,15.676
265147200,15.312
265150800,14.81
265154400,14.204
265158000,13.537
265161600,12.852
265165200,12.199
265168800,11.621
265172400,11.159
265176000,10.844
265179600,10.698
265183200,10.732
265186800,10.944
265190400,11.319
265194000,11.833
265197600,12.452
265201200,13.132
265204800,13.829
265208400,14.495
265212000,15.085
265215600,15.56
265219200,15.886
265222800,16.043
265226400,16.02
265230000,15.818
265233600,15.452
265237200,14.946
265240800,14.337
265244400,13.664
265248000,12.975
265251600,12.318
265255200,11.736
265258800,11.27
265262400,10.953
265266000,10.806
265269600,10.84
265273200,11.053
265276800,11.431
265280400,11.949
265284000,12.571
265287600,13.256
265291200,13.958
265294800,14.628
265298400,15.222
265302000,15.7
265305600,16.028
265309200,16.186
265312800,16.162
265316400,15.959
265320000,15.59
265323600,15.082
265327200,14.468
265330800,13.791
265334400,13.098
265338000,12.435
265341600,11.85
265345200,11.381
265348800,11.062
265352400,10.914
265356000,10.948
265359600,11.163
265363200,11.543
265366800,12.064
265370400,12.69
265374000,13.379
265377600,14.085
265381200,14.76
265384800,15.358
265388400,15.839
265392000,16.169
265395600,16.328
265399200,16.304
265402800,16.099
265406400,15.728
265410000,15.216
265413600,14.598
265417200,13.917
265420800,13.219
265424400,12.552
265428000,11.963
265431600,11.491
265435200,11.17
265438800,11.021
265442400,11.055
265446000,11.271
265449600,11.654
265453200,12.178
265456800,12.808
265460400,13.502
265464000,14.212
265467600,14.891
265471200,15.493
265474800,15.976
265478400,16.309
265482000,16.469
265485600,16.445
265489200,16.239
265492800,15.865
265496400,15.349
265500000,14.728
265503600,14.042
265507200,13.34
265510800,12.669
265514400,12.076
265518000,11.601
265521600,11.277
265525200,11.127
265528800,11.162
265532400,11.379
265536000,11.764
265539600,12.291
265543200,12.925
265546800,13.623
265550400,14.338
265554000,15.021
265557600,15.627
265561200,16.113
265564800,16.448
265568400,16.608
265572000,16.584
265575600,16.376
265579200,16
265582800,15.482
265586400,14.856
265590000,14.166
265593600,13.459
265597200,12.784
265600800,12.187
265604400,11.71
265608000,11.384
265611600,11.233
265615200,11.268
265618800,11.486
265622400,11.873
265626000,12.404
265629600,13.042
265633200,13.744
265636800,14.463
265640400,15.15
265644000,15.759
265647600,16.249
265651200,16.585
265654800,16.747
265658400,16.722
265662000,16.513
265665600,16.135
265669200,15.613
265672800,14.983
265676400,14.289
265680000,13.578
265683600,12.899
265687200,12.298
265690800,11.818
265694400,11.49
265698000,11.338
265701600,11.373
265705200,11.593
265708800,11.982
265712400,12.516
265716000,13.157
265719600,13.864
265723200,14.587
265726800,15.278
265730400,15.891
265734000,16.383
265737600,16.721
265741200,16.884
265744800,16.859
265748400,16.649
265752000,16.268
265755600,15.743
265759200,15.109
265762800,14.411
265766400,13.696
265770000,13.013
265773600,12.408
265777200,11.925
265780800,11.595
265784400,11.443
265788000,11.478
265791600,11.698
265795200,12.09
265798800,12.627
265802400,13.272
265806000,13.982
265809600,14.71
265813200,15.405
265816800,16.021
265820400,16.516
265824000,16.856
265827600,17.019
265831200,16.994
265834800,16.783
265838400,16.4
265842000,15.872
265845600,15.235
265849200,14.532
265852800,13.813
265856400,13.125
265860000,12.518
265863600,12.031
265867200,11.7
265870800,11.546
265874400,11.581
265878000,11.803
265881600,12.197
265885200,12.737
265888800,13.386
265892400,14.1
265896000,14.832
265899600,15.531
265903200,16.15
265906800,16.648
265910400,16.99
265914000,17.154
265917600,17.129
265921200,16.916
265924800,16.531
265928400,15.999
265932000,15.358
265935600,14.652
265939200,13.928
265942800,13.237
265946400,12.626
265950000,12.137
265953600,11.803
265957200,11.649
265960800,11.684
265964400,11.907
265968000,12.303
265971600,12.846
265975200,13.498
265978800,14.217
265982400,14.952
265986000,15.655
265989600,16.278
265993200,16.778
265996800,17.122
266000400,17.287
266004000,17.261
266007600,17.047
266011200,16.66
266014800,16.126
266018400,15.481
266022000,14.771
266025600,14.043
266029200,13.348
266032800,12.734
266036400,12.242
266040000,11.906
266043600,11.751
266047200,11.786
266050800,12.01
266054400,12.409
266058000,12.954
266061600,13.61
266065200,14.332
266068800,15.072
266072400,15.778
266076000,16.404
266079600,16.907
266083200,17.253
266086800,17.419
266090400,17.393
266094000,17.178
266097600,16.788
266101200,16.251
266104800,15.603
266108400,14.888
266112000,14.157
266115600,13.458
266119200,12.84
266122800,12.345
266126400,12.008
266130000,11.852
266133600,11.887
266137200,12.113
266140800,12.513
266144400,13.061
266148000,13.721
266151600,14.447
266155200,15.19
266158800,15.9
266162400,16.529
266166000,17.035
266169600,17.382
266173200,17.549
266176800,17.523
266180400,17.306
266184000,16.915
266187600,16.374
266191200,15.723
266194800,15.005
266198400,14.269
266202000,13.567
266205600,12.946
266209200,12.448
266212800,12.109
266216400,11.952
266220000,11.988
266223600,12.214
266227200,12.617
266230800,13.168
266234400,13.83
266238000,14.56
266241600,15.307
266245200,16.021
266248800,16.653
266252400,17.161
266256000,17.51
266259600,17.677
266263200,17.651
266266800,17.434
266270400,17.04
266274000,16.497
266277600,15.842
266281200,15.12
266284800,14.381
266288400,13.675
266292000,13.05
266295600,12.55
266299200,12.21
266302800,12.052
266306400,12.087
266310000,12.315
266313600,12.719
266317200,13.273
266320800,13.939
266324400,14.672
266328000,15.423
266331600,16.14
266335200,16.775
266338800,17.286
266342400,17.637
266346000,17.805
266349600,17.778
266353200,17.559
266356800,17.163
266360400,16.618
266364000,15.959
266367600,15.234
266371200,14.491
266374800,13.781
266378400,13.154
266382000,12.651
266385600,12.309
266389200,12.15
266392800,12.186
266396400,12.414
266400000,12.821
266403600,13.377
266407200,14.046
266410800,14.783
266414400,15.537
266418000,16.258
266421600,16.896
266425200,17.409
266428800,17.762
266432400,17.93
266436000,17.903
266439600,17.684
266443200,17.286
266446800,16.737
266450400,16.076
266454000,15.347
266457600,14.6
266461200,13.887
266464800,13.256
266468400,12.751
266472000,12.407
266475600,12.247
266479200,12.283
266482800,12.513
266486400,12.921
266490000,13.48
266493600,14.152
266497200,14.892
266500800,15.65
266504400,16.374
266508000,17.015
266511600,17.531
266515200,17.885
266518800,18.054
266522400,18.027
266526000,17.806
266529600,17.406
266533200,16.855
266536800,16.191
266540400,15.458
266544000,14.708
266547600,13.991
266551200,13.357
266554800,12.85
266558400,12.504
266562000,12.344
266565600,12.38
266569200,12.611
266572800,13.02
266576400,13.582
266580000,14.257
266583600,15.001
266587200,15.762
266590800,16.489
266594400,17.133
266598000,17.651
266601600,18.006
266605200,18.176
266608800,18.149
266612400,17.927
266616000,17.525
266619600,16.972
266623200,16.304
266626800,15.568
266630400,14.814
266634000,14.094
266637600,13.458
266641200,12.948
266644800,12.601
266648400,12.439
266652000,12.475
266655600,12.707
266659200,13.119
266662800,13.683
266666400,14.361
266670000,15.108
266673600,15.872
266677200,16.603
266680800,17.25
266684400,17.769
266688000,18.126
266691600,18.297
266695200,18.27
266698800,18.046
266702400,17.643
266706000,17.087
266709600,16.416
266713200,15.676
266716800,14.919
266720400,14.196
266724000,13.557
266727600,13.045
266731200,12.696
266734800,12.534
266738400,12.57
266742000,12.803
266745600,13.216
266749200,13.782
266752800,14.463
266756400,15.213
266760000,15.981
266763600,16.714
266767200,17.364
266770800,17.886
266774400,18.245
266778000,18.416
266781600,18.388
266785200,18.164
266788800,17.759
266792400,17.2
266796000,16.526
266799600,15.784
266803200,15.023
266806800,14.297
266810400,13.655
266814000,13.14
266817600,12.79
266821200,12.627
266824800,12.663
266828400,12.897
266832000,13.312
266835600,13.881
266839200,14.565
266842800,15.317
266846400,16.088
266850000,16.825
266853600,17.477
266857200,18.001
266860800,18.361
266864400,18.533
266868000,18.505
266871600,18.28
266875200,17.873
266878800,17.312
266882400,16.635
266886000,15.889
266889600,15.125
266893200,14.396
266896800,13.751
266900400,13.235
266904000,12.883
266907600,12.719
266911200,12.756
266914800,12.99
266918400,13.407
266922000,13.978
266925600,14.664
266929200,15.42
266932800,16.194
266936400,16.934
266940000,17.589
266943600,18.115
266947200,18.476
266950800,18.648
266954400,18.62
266958000,18.394
266961600,17.985
266965200,17.422
266968800,16.742
266972400,15.993
266976000,15.227
266979600,14.494
266983200,13.846
266986800,13.328
266990400,12.974
266994000,12.81
266997600,12.847
267001200,13.082
267004800,13.5
267008400,14.073
267012000,14.763
267015600,15.522
267019200,16.299
267022800,17.041
267026400,17.698
267030000,18.226
267033600,18.589
267037200,18.762
267040800,18.734
267044400,18.507
267048000,18.096
267051600,17.53
267055200,16.848
267058800,16.096
267062400,15.326
267066000,14.591
267069600,13.941
267073200,13.42
267076800,13.065
267080400,12.9
267084000,12.937
267087600,13.173
267091200,13.593
267094800,14.168
267098400,14.86
267102000,15.621
267105600,16.401
267109200,17.146
267112800,17.806
267116400,18.336
267120000,18.7
267123600,18.874
267127200,18.845
267130800,18.617
267134400,18.205
267138000,17.637
267141600,16.952
267145200,16.197
267148800,15.424
267152400,14.686
267156000,14.033
267159600,13.511
267163200,13.154
267166800,12.989
267170400,13.025
267174000,13.262
267177600,13.684
267181200,14.261
267184800,14.955
267188400,15.72
267192000,16.502
267195600,17.25
267199200,17.912
267202800,18.444
267206400,18.809
267210000,18.983
267213600,18.955
267217200,18.726
267220800,18.312
267224400,17.742
267228000,17.054
267231600,16.297
267235200,15.521
267238800,14.78
267242400,14.125
267246000,13.6
267249600,13.243
267253200,13.076
267256800,13.113
267260400,13.351
267264000,13.774
267267600,14.353
267271200,15.05
267274800,15.817
267278400,16.602
267282000,17.352
267285600,18.017
267289200,18.55
267292800,18.917
267296400,19.091
267300000,19.063
267303600,18.833
267307200,18.417
267310800,17.845
267314400,17.155
267318000,16.395
267321600,15.616
267325200,14.872
267328800,14.215
267332400,13.689
267336000,13.329
267339600,13.162
267343200,13.199
267346800,13.438
267350400,13.862
267354000,14.443
267357600,15.142
267361200,15.912
267364800,16.7
267368400,17.453
267372000,18.119
267375600,18.654
267379200,19.022
267382800,19.197
267386400,19.168
267390000,18.937
267393600,18.52
267397200,17.946
267400800,17.254
267404400,16.491
267408000,15.71
267411600,14.963
267415200,14.304
267418800,13.775
267422400,13.415
267426000,13.247
267429600,13.284
267433200,13.524
267436800,13.949
267440400,14.532
267444000,15.234
267447600,16.006
267451200,16.796
267454800,17.551
267458400,18.22
267462000,18.757
267465600,19.126
267469200,19.301
267472800,19.272
267476400,19.04
267480000,18.622
267483600,18.046
267487200,17.351
267490800,16.585
267494400,15.802
267498000,15.053
267501600,14.391
267505200,13.861
267508800,13.499
267512400,13.331
267516000,13.368
267519600,13.608
267523200,14.035
267526800,14.62
267530400,15.323
267534000,16.098
267537600,16.891
267541200,17.648
267544800,18.319
267548400,18.857
267552000,19.227
267555600,19.403
267559200,19.374
267562800,19.141
267566400,18.721
267570000,18.143
267573600,17.446
267577200,16.678
267580800,15.892
267584400,15.141
267588000,14.477
267591600,13.945
267595200,13.582
267598800,13.414
267602400,13.451
267606000,13.691
267609600,14.119
267613200,14.706
267616800,15.411
267620400,16.188
267624000,16.983
267627600,17.743
267631200,18.416
267634800,18.956
267638400,19.326
267642000,19.503
267645600,19.473
267649200,19.24
267652800,18.819
267656400,18.239
267660000,17.54
267663600,16.769
267667200,15.981
267670800,15.227
267674400,14.561
267678000,14.028
267681600,13.664
267685200,13.495
267688800,13.532
267692400,13.773
267696000,14.202
267699600,14.79
267703200,15.498
267706800,16.277
267710400,17.074
267714000,17.836
267717600,18.511
267721200,19.052
267724800,19.424
267728400,19.601
267732000,19.571
267735600,19.337
267739200,18.914
267742800,18.333
267746400,17.631
267750000,16.859
267753600,16.068
267757200,15.312
267760800,14.644
267764400,14.109
267768000,13.744
267771600,13.574
267775200,13.611
267778800,13.853
267782400,14.284
267786000,14.873
267789600,15.583
267793200,16.364
267796800,17.163
267800400,17.927
267804000,18.604
267807600,19.146
267811200,19.519
267814800,19.697
267818400,19.667
267822000,19.432
267825600,19.008
267829200,18.425
267832800,17.721
267836400,16.947
267840000,16.153
267843600,15.395
267847200,14.725
267850800,14.189
267854400,13.823
267858000,13.653
267861600,13.69
267865200,13.932
267868800,14.364
267872400,14.955
267876000,15.666
267879600,16.449
267883200,17.251
267886800,18.016
267890400,18.694
267894000,19.239
267897600,19.612
267901200,19.79
267904800,19.76
267908400,19.524
267912000,19.099
267915600,18.514
267919200,17.809
267922800,17.032
267926400,16.237
267930000,15.477
267933600,14.805
267937200,14.267
267940800,13.9
267944400,13.729
267948000,13.767
267951600,14.01
267955200,14.442
267958800,15.035
267962400,15.748
267966000,16.533
267969600,17.336
267973200,18.104
267976800,18.783
267980400,19.329
267984000,19.703
267987600,19.881
267991200,19.851
267994800,19.615
267998400,19.189
268002000,18.602
268005600,17.895
268009200,17.116
268012800,16.319
268016400,15.557
268020000,14.884
268023600,14.344
268027200,13.976
268030800,13.805
268034400,13.842
268038000,14.086
268041600,14.519
268045200,15.113
268048800,15.828
268052400,16.614
268056000,17.42
268059600,18.189
268063200,18.87
268066800,19.417
268070400,19.792
268074000,19.971
268077600,19.94
268081200,19.703
268084800,19.276
268088400,18.688
268092000,17.979
268095600,17.198
268099200,16.399
268102800,15.635
268106400,14.96
268110000,14.42
268113600,14.051
268117200,13.879
268120800,13.916
268124400,14.16
268128000,14.594
268131600,15.19
268135200,15.906
268138800,16.694
268142400,17.502
268146000,18.273
268149600,18.955
268153200,19.503
268156800,19.879
268160400,20.058
268164000,20.027
268167600,19.79
268171200,19.361
268174800,18.772
268178400,18.061
268182000,17.279
268185600,16.477
268189200,15.712
268192800,15.035
268196400,14.494
268200000,14.124
268203600,13.951
268207200,13.989
268210800,14.233
268214400,14.668
268218000,15.265
268221600,15.983
268225200,16.773
268228800,17.581
268232400,18.354
268236000,19.038
268239600,19.587
268243200,19.963
268246800,20.142
268250400,20.112
268254000,19.873
268257600,19.444
268261200,18.853
268264800,18.141
268268400,17.357
268272000,16.554
268275600,15.787
268279200,15.109
268282800,14.566
268286400,14.195
268290000,14.022
268293600,14.06
268297200,14.304
268300800,14.741
268304400,15.338
268308000,16.057
268311600,16.849
268315200,17.659
268318800,18.433
268322400,19.118
268326000,19.668
268329600,20.046
268333200,20.225
268336800,20.194
268340400,19.955
268344000,19.525
268347600,18.933
268351200,18.22
268354800,17.434
268358400,16.629
268362000,15.86
268365600,15.181
268369200,14.636
268372800,14.265
268376400,14.092
268380000,14.129
268383600,14.374
268387200,14.811
268390800,15.41
268394400,16.13
268398000,16.923
268401600,17.735
268405200,18.51
268408800,19.197
268412400,19.748
268416000,20.126
268419600,20.305
268423200,20.274
268426800,20.035
268430400,19.604
268434000,19.01
268437600,18.296
268441200,17.508
268444800,16.702
268448400,15.932
268452000,15.251
268455600,14.706
268459200,14.333
268462800,14.16
268466400,14.197
268470000,14.443
268473600,14.88
268477200,15.48
268480800,16.202
268484400,16.996
268488000,17.809
268491600,18.586
268495200,19.273
268498800,19.825
268502400,20.203
268506000,20.383
268509600,20.352
268513200,20.112
268516800,19.68
268520400,19.086
268524000,18.369
268527600,17.581
268531200,16.773
268534800,16.001
268538400,15.319
268542000,14.773
268545600,14.4
268549200,14.226
268552800,14.263
268556400,14.509
268560000,14.948
268563600,15.548
268567200,16.271
268570800,17.066
268574400,17.881
268578000,18.659
268581600,19.347
268585200,19.9
268588800,20.279
268592400,20.459
268596000,20.427
268599600,20.187
268603200,19.754
268606800,19.159
268610400,18.441
268614000,17.651
268617600,16.842
268621200,16.069
268624800,15.386
268628400,14.839
268632000,14.465
268635600,14.291
268639200,14.328
268642800,14.575
268646400,15.013
268650000,15.615
268653600,16.339
268657200,17.135
268660800,17.951
268664400,18.73
268668000,19.419
268671600,19.972
268675200,20.352
268678800,20.532
268682400,20.5
268686000,20.259
268689600,19.826
268693200,19.23
268696800,18.511
268700400,17.72
268704000,16.909
268707600,16.135
268711200,15.451
268714800,14.903
268718400,14.529
268722000,14.354
268725600,14.391
268729200,14.638
268732800,15.077
268736400,15.68
268740000,16.404
268743600,17.202
268747200,18.018
268750800,18.798
268754400,19.489
268758000,20.043
268761600,20.422
268765200,20.603
268768800,20.571
268772400,20.33
268776000,19.896
268779600,19.298
268783200,18.579
268786800,17.786
268790400,16.974
268794000,16.2
268797600,15.514
268801200,14.965
268804800,14.591
268808400,14.416
268812000,14.453
268815600,14.7
268819200,15.14
268822800,15.743
268826400,16.468
268830000,17.267
268833600,18.084
268837200,18.865
268840800,19.556
268844400,20.11
268848000,20.491
268851600,20.671
268855200,20.639
268858800,20.398
268862400,19.963
268866000,19.365
268869600,18.644
268873200,17.85
268876800,17.038
268880400,16.262
268884000,15.576
268887600,15.026
268891200,14.651
268894800,14.476
268898400,14.513
268902000,14.76
268905600,15.2
268909200,15.804
268912800,16.53
268916400,17.329
268920000,18.148
268923600,18.929
268927200,19.621
268930800,20.176
268934400,20.557
268938000,20.737
268941600,20.705
268945200,20.463
268948800,20.028
268952400,19.429
268956000,18.707
268959600,17.913
268963200,17.099
268966800,16.322
268970400,15.635
268974000,15.085
268977600,14.71
268981200,14.534
268984800,14.571
268988400,14.818
268992000,15.259
268995600,15.863
268999200,16.59
269002800,17.39
269006400,18.209
269010000,18.991
269013600,19.684
269017200,20.239
269020800,20.62
269024400,20.801
269028000,20.768
269031600,20.526
269035200,20.09
269038800,19.491
269042400,18.769
269046000,17.973
269049600,17.159
269053200,16.381
269056800,15.693
269060400,15.142
269064000,14.766
269067600,14.591
269071200,14.628
269074800,14.875
269078400,15.316
269082000,15.921
269085600,16.648
269089200,17.449
269092800,18.269
269096400,19.051
269100000,19.744
269103600,20.3
269107200,20.681
269110800,20.862
269114400,20.829
269118000,20.587
269121600,20.15
269125200,19.55
269128800,18.827
269132400,18.031
269136000,17.216
269139600,16.438
269143200,15.749
269146800,15.198
269150400,14.822
269154000,14.646
269157600,14.683
269161200,14.93
269164800,15.371
269168400,15.976
269172000,16.704
269175600,17.506
269179200,18.326
269182800,19.109
269186400,19.802
269190000,20.358
269193600,20.74
269197200,20.92
269200800,20.888
269204400,20.645
269208000,20.208
269211600,19.608
269215200,18.884
269218800,18.087
269222400,17.271
269226000,16.492
269229600,15.804
269233200,15.252
269236800,14.875
269240400,14.699
269244000,14.736
269247600,14.983
269251200,15.425
269254800,16.03
269258400,16.759
269262000,17.56
269265600,18.381
269269200,19.164
269272800,19.858
269276400,20.414
269280000,20.796
269283600,20.976
269287200,20.944
269290800,20.701
269294400,20.264
269298000,19.663
269301600,18.939
269305200,18.141
269308800,17.325
269312400,16.545
269316000,15.856
269319600,15.304
269323200,14.927
269326800,14.751
269330400,14.787
269334000,15.035
269337600,15.477
269341200,16.082
269344800,16.811
269348400,17.613
269352000,18.434
269355600,19.218
269359200,19.911
269362800,20.468
269366400,20.849
269370000,21.03
269373600,20.997
269377200,20.754
269380800,20.317
269384400,19.715
269388000,18.991
269391600,18.193
269395200,17.376
269398800,16.596
269402400,15.906
269406000,15.354
269409600,14.977
269413200,14.8
269416800,14.837
269420400,15.085
269424000,15.526
269427600,16.132
269431200,16.861
269434800,17.663
269438400,18.484
269442000,19.268
269445600,19.962
269449200,20.519
269452800,20.901
269456400,21.081
269460000,21.048
269463600,20.805
269467200,20.367
269470800,19.765
269474400,19.041
269478000,18.242
269481600,17.425
269485200,16.645
269488800,15.955
269492400,15.402
269496000,15.025
269499600,14.848
269503200,14.885
269506800,15.133
269510400,15.574
269514000,16.18
269517600,16.909
269521200,17.711
269524800,18.533
269528400,19.317
269532000,20.011
269535600,20.568
269539200,20.949
269542800,21.13
269546400,21.097
269550000,20.853
269553600,20.415
269557200,19.813
269560800,19.088
269564400,18.29
269568000,17.472
269571600,16.692
269575200,16.002
269578800,15.449
269582400,15.071
269586000,14.895
269589600,14.931
269593200,15.179
269596800,15.621
269600400,16.226
269604000,16.955
269607600,17.758
269611200,18.579
269614800,19.363
269618400,20.057
269622000,20.614
269625600,20.995
269629200,21.176
269632800,21.143
269636400,20.899
269640000,20.461
269643600,19.859
269647200,19.133
269650800,18.335
269654400,17.517
269658000,16.737
269661600,16.046
269665200,15.493
269668800,15.116
269672400,14.939
269676000,14.976
269679600,15.223
269683200,15.665
269686800,16.271
269690400,16.999
269694000,17.802
269697600,18.623
269701200,19.407
269704800,20.101
269708400,20.657
269712000,21.039
269715600,21.219
269719200,21.186
269722800,20.942
269726400,20.504
269730000,19.902
269733600,19.176
269737200,18.378
269740800,17.56
269744400,16.78
269748000,16.089
269751600,15.536
269755200,15.158
269758800,14.982
269762400,15.018
269766000,15.266
269769600,15.707
269773200,16.313
269776800,17.042
269780400,17.844
269784000,18.664
269787600,19.448
269791200,20.142
269794800,20.699
269798400,21.08
269802000,21.26
269805600,21.227
269809200,20.983
269812800,20.545
269816400,19.942
269820000,19.217
269823600,18.419
269827200,17.601
269830800,16.82
269834400,16.13
269838000,15.577
269841600,15.199
269845200,15.023
269848800,15.059
269852400,15.306
269856000,15.748
269859600,16.353
269863200,17.082
269866800,17.883
269870400,18.704
269874000,19.488
269877600,20.181
269881200,20.737
269884800,21.118
269888400,21.298
269892000,21.265
269895600,21.021
269899200,20.583
269902800,19.981
269906400,19.255
269910000,18.457
269913600,17.64
269917200,16.859
269920800,16.169
269924400,15.616
269928000,15.239
269931600,15.062
269935200,15.098
269938800,15.345
269942400,15.786
269946000,16.391
269949600,17.119
269953200,17.921
269956800,18.741
269960400,19.524
269964000,20.217
269967600,20.773
269971200,21.154
269974800,21.334
269978400,21.3
269982000,21.056
269985600,20.618
269989200,20.016
269992800,19.291
269996400,18.493
2.70E+08,17.676
270003600,16.896
270007200,16.206
270010800,15.653
270014400,15.276
270018000,15.099
270021600,15.135
270025200,15.382
270028800,15.823
270032400,16.428
270036000,17.155
270039600,17.956
270043200,18.776
270046800,19.559
270050400,20.251
270054000,20.807
270057600,21.187
270061200,21.367
270064800,21.333
270068400,21.089
270072000,20.651
270075600,20.05
270079200,19.325
270082800,18.527
270086400,17.71
270090000,16.931
270093600,16.241
270097200,15.689
270100800,15.311
270104400,15.134
270108000,15.171
270111600,15.417
270115200,15.858
270118800,16.462
270122400,17.189
270126000,17.989
270129600,18.808
270133200,19.591
270136800,20.283
270140400,20.838
270144000,21.218
270147600,21.397
270151200,21.363
270154800,21.119
270158400,20.682
270162000,20.08
270165600,19.356
270169200,18.559
270172800,17.743
270176400,16.963
270180000,16.274
270183600,15.722
270187200,15.345
270190800,15.168
270194400,15.204
270198000,15.451
270201600,15.891
270205200,16.494
270208800,17.221
270212400,18.02
270216000,18.839
270219600,19.62
270223200,20.312
270226800,20.866
270230400,21.246
270234000,21.425
270237600,21.391
270241200,21.147
270244800,20.71
